Object,Time Step,Instance ID,Power Consumption
EdgeServer_6,503,6,74.50833333333334
EdgeServer_1,504,1,227.87349999999998
EdgeServer_2,504,2,165.99599999999998
EdgeServer_3,504,3,66.9914
EdgeServer_4,504,4,66.9914
EdgeServer_5,504,5,74.50833333333334
EdgeServer_6,504,6,74.50833333333334
EdgeServer_1,505,1,227.87349999999998
EdgeServer_2,505,2,165.99599999999998
EdgeServer_3,505,3,66.9914
EdgeServer_4,505,4,66.9914
EdgeServer_5,505,5,74.50833333333334
EdgeServer_6,505,6,74.50833333333334
EdgeServer_1,506,1,227.87349999999998
EdgeServer_2,506,2,165.99599999999998
EdgeServer_3,506,3,66.9914
EdgeServer_4,506,4,66.9914
EdgeServer_5,506,5,74.50833333333334
EdgeServer_6,506,6,74.50833333333334
EdgeServer_1,507,1,227.87349999999998
EdgeServer_2,507,2,165.99599999999998
EdgeServer_3,507,3,66.9914
EdgeServer_4,507,4,66.9914
EdgeServer_5,507,5,74.50833333333334
EdgeServer_6,507,6,74.50833333333334
EdgeServer_1,508,1,240.249
EdgeServer_2,508,2,165.99599999999998
EdgeServer_3,508,3,66.9914
EdgeServer_4,508,4,66.9914
EdgeServer_5,508,5,74.50833333333334
EdgeServer_6,508,6,63.1
EdgeServer_1,509,1,215.498
EdgeServer_2,509,2,165.99599999999998
EdgeServer_3,509,3,66.9914
EdgeServer_4,509,4,66.9914
EdgeServer_5,509,5,74.50833333333334
EdgeServer_6,509,6,85.91666666666667
EdgeServer_1,510,1,215.498
EdgeServer_2,510,2,165.99599999999998
EdgeServer_3,510,3,66.9914
EdgeServer_4,510,4,66.9914
EdgeServer_5,510,5,74.50833333333334
EdgeServer_6,510,6,85.91666666666667
EdgeServer_1,511,1,240.249
EdgeServer_2,511,2,165.99599999999998
EdgeServer_3,511,3,66.9914
EdgeServer_4,511,4,66.9914
EdgeServer_5,511,5,74.50833333333334
EdgeServer_6,511,6,63.1
EdgeServer_1,512,1,215.498
EdgeServer_2,512,2,165.99599999999998
EdgeServer_3,512,3,66.9914
EdgeServer_4,512,4,66.9914
EdgeServer_5,512,5,74.50833333333334
EdgeServer_6,512,6,85.91666666666667
EdgeServer_1,513,1,240.249
EdgeServer_2,513,2,165.99599999999998
EdgeServer_3,513,3,66.9914
EdgeServer_4,513,4,66.9914
EdgeServer_5,513,5,74.50833333333334
EdgeServer_6,513,6,63.1
EdgeServer_1,514,1,240.249
EdgeServer_2,514,2,165.99599999999998
EdgeServer_3,514,3,66.9914
EdgeServer_4,514,4,66.9914
EdgeServer_5,514,5,74.50833333333334
EdgeServer_6,514,6,63.1
EdgeServer_1,515,1,227.87349999999998
EdgeServer_2,515,2,165.99599999999998
EdgeServer_3,515,3,66.9914
EdgeServer_4,515,4,66.9914
EdgeServer_5,515,5,74.50833333333334
EdgeServer_6,515,6,74.50833333333334
EdgeServer_1,516,1,227.87349999999998
EdgeServer_2,516,2,165.99599999999998
EdgeServer_3,516,3,66.9914
EdgeServer_4,516,4,66.9914
EdgeServer_5,516,5,74.50833333333334
EdgeServer_6,516,6,74.50833333333334
EdgeServer_1,517,1,227.87349999999998
EdgeServer_2,517,2,165.99599999999998
EdgeServer_3,517,3,66.9914
EdgeServer_4,517,4,66.9914
EdgeServer_5,517,5,74.50833333333334
EdgeServer_6,517,6,74.50833333333334
EdgeServer_1,518,1,240.249
EdgeServer_2,518,2,165.99599999999998
EdgeServer_3,518,3,66.9914
EdgeServer_4,518,4,66.9914
EdgeServer_5,518,5,74.50833333333334
EdgeServer_6,518,6,63.1
EdgeServer_1,519,1,227.87349999999998
EdgeServer_2,519,2,165.99599999999998
EdgeServer_3,519,3,66.9914
EdgeServer_4,519,4,66.9914
EdgeServer_5,519,5,74.50833333333334
EdgeServer_6,519,6,74.50833333333334
EdgeServer_1,520,1,227.87349999999998
EdgeServer_2,520,2,165.99599999999998
EdgeServer_3,520,3,66.9914
EdgeServer_4,520,4,66.9914
EdgeServer_5,520,5,74.50833333333334
EdgeServer_6,520,6,74.50833333333334
EdgeServer_1,521,1,240.249
EdgeServer_2,521,2,165.99599999999998
EdgeServer_3,521,3,66.9914
EdgeServer_4,521,4,66.9914
EdgeServer_5,521,5,74.50833333333334
EdgeServer_6,521,6,63.1
EdgeServer_1,522,1,227.87349999999998
EdgeServer_2,522,2,165.99599999999998
EdgeServer_3,522,3,66.9914
EdgeServer_4,522,4,66.9914
EdgeServer_5,522,5,74.50833333333334
EdgeServer_6,522,6,74.50833333333334
EdgeServer_1,523,1,227.87349999999998
EdgeServer_2,523,2,165.99599999999998
EdgeServer_3,523,3,66.9914
EdgeServer_4,523,4,66.9914
EdgeServer_5,523,5,74.50833333333334
EdgeServer_6,523,6,74.50833333333334
EdgeServer_1,524,1,240.249
EdgeServer_2,524,2,165.99599999999998
EdgeServer_3,524,3,66.9914
EdgeServer_4,524,4,66.9914
EdgeServer_5,524,5,74.50833333333334
EdgeServer_6,524,6,63.1
EdgeServer_1,525,1,178.37149999999997
EdgeServer_2,525,2,165.99599999999998
EdgeServer_3,525,3,66.9914
EdgeServer_4,525,4,66.9914
EdgeServer_5,525,5,74.50833333333334
EdgeServer_6,525,6,120.14166666666668
EdgeServer_1,526,1,178.37149999999997
EdgeServer_2,526,2,165.99599999999998
EdgeServer_3,526,3,66.9914
EdgeServer_4,526,4,66.9914
EdgeServer_5,526,5,74.50833333333334
EdgeServer_6,526,6,120.14166666666668
EdgeServer_1,527,1,178.37149999999997
EdgeServer_2,527,2,165.99599999999998
EdgeServer_3,527,3,66.9914
EdgeServer_4,527,4,66.9914
EdgeServer_5,527,5,74.50833333333334
EdgeServer_6,527,6,120.14166666666668
EdgeServer_1,528,1,178.37149999999997
EdgeServer_2,528,2,165.99599999999998
EdgeServer_3,528,3,66.9914
EdgeServer_4,528,4,66.9914
EdgeServer_5,528,5,74.50833333333334
EdgeServer_6,528,6,120.14166666666668
EdgeServer_1,529,1,178.37149999999997
EdgeServer_2,529,2,165.99599999999998
EdgeServer_3,529,3,66.9914
EdgeServer_4,529,4,66.9914
EdgeServer_5,529,5,74.50833333333334
EdgeServer_6,529,6,120.14166666666668
EdgeServer_1,530,1,178.37149999999997
EdgeServer_2,530,2,165.99599999999998
EdgeServer_3,530,3,66.9914
EdgeServer_4,530,4,66.9914
EdgeServer_5,530,5,74.50833333333334
EdgeServer_6,530,6,120.14166666666668
EdgeServer_1,531,1,178.37149999999997
EdgeServer_2,531,2,165.99599999999998
EdgeServer_3,531,3,66.9914
EdgeServer_4,531,4,66.9914
EdgeServer_5,531,5,74.50833333333334
EdgeServer_6,531,6,120.14166666666668
EdgeServer_1,532,1,190.74699999999999
EdgeServer_2,532,2,165.99599999999998
EdgeServer_3,532,3,66.9914
EdgeServer_4,532,4,66.9914
EdgeServer_5,532,5,74.50833333333334
EdgeServer_6,532,6,108.73333333333333
EdgeServer_1,533,1,178.37149999999997
EdgeServer_2,533,2,165.99599999999998
EdgeServer_3,533,3,66.9914
EdgeServer_4,533,4,66.9914
EdgeServer_5,533,5,74.50833333333334
EdgeServer_6,533,6,120.14166666666668
EdgeServer_1,534,1,178.37149999999997
EdgeServer_2,534,2,165.99599999999998
EdgeServer_3,534,3,66.9914
EdgeServer_4,534,4,66.9914
EdgeServer_5,534,5,74.50833333333334
EdgeServer_6,534,6,120.14166666666668
EdgeServer_1,535,1,190.74699999999999
EdgeServer_2,535,2,165.99599999999998
EdgeServer_3,535,3,66.9914
EdgeServer_4,535,4,66.9914
EdgeServer_5,535,5,74.50833333333334
EdgeServer_6,535,6,108.73333333333333
EdgeServer_1,536,1,190.74699999999999
EdgeServer_2,536,2,165.99599999999998
EdgeServer_3,536,3,66.9914
EdgeServer_4,536,4,66.9914
EdgeServer_5,536,5,74.50833333333334
EdgeServer_6,536,6,108.73333333333333
EdgeServer_1,537,1,190.74699999999999
EdgeServer_2,537,2,165.99599999999998
EdgeServer_3,537,3,66.9914
EdgeServer_4,537,4,66.9914
EdgeServer_5,537,5,74.50833333333334
EdgeServer_6,537,6,108.73333333333333
EdgeServer_1,538,1,190.74699999999999
EdgeServer_2,538,2,165.99599999999998
EdgeServer_3,538,3,66.9914
EdgeServer_4,538,4,66.9914
EdgeServer_5,538,5,74.50833333333334
EdgeServer_6,538,6,108.73333333333333
EdgeServer_1,539,1,178.37149999999997
EdgeServer_2,539,2,165.99599999999998
EdgeServer_3,539,3,66.9914
EdgeServer_4,539,4,66.9914
EdgeServer_5,539,5,74.50833333333334
EdgeServer_6,539,6,120.14166666666668
EdgeServer_1,540,1,178.37149999999997
EdgeServer_2,540,2,165.99599999999998
EdgeServer_3,540,3,66.9914
EdgeServer_4,540,4,66.9914
EdgeServer_5,540,5,74.50833333333334
EdgeServer_6,540,6,120.14166666666668
EdgeServer_1,541,1,203.1225
EdgeServer_2,541,2,165.99599999999998
EdgeServer_3,541,3,66.9914
EdgeServer_4,541,4,66.9914
EdgeServer_5,541,5,74.50833333333334
EdgeServer_6,541,6,97.325
EdgeServer_1,542,1,203.1225
EdgeServer_2,542,2,165.99599999999998
EdgeServer_3,542,3,66.9914
EdgeServer_4,542,4,66.9914
EdgeServer_5,542,5,74.50833333333334
EdgeServer_6,542,6,97.325
EdgeServer_1,543,1,178.37149999999997
EdgeServer_2,543,2,165.99599999999998
EdgeServer_3,543,3,66.9914
EdgeServer_4,543,4,66.9914
EdgeServer_5,543,5,74.50833333333334
EdgeServer_6,543,6,120.14166666666668
EdgeServer_1,544,1,178.37149999999997
EdgeServer_2,544,2,165.99599999999998
EdgeServer_3,544,3,66.9914
EdgeServer_4,544,4,66.9914
EdgeServer_5,544,5,74.50833333333334
EdgeServer_6,544,6,120.14166666666668
EdgeServer_1,545,1,178.37149999999997
EdgeServer_2,545,2,165.99599999999998
EdgeServer_3,545,3,66.9914
EdgeServer_4,545,4,66.9914
EdgeServer_5,545,5,74.50833333333334
EdgeServer_6,545,6,120.14166666666668
EdgeServer_1,546,1,190.74699999999999
EdgeServer_2,546,2,165.99599999999998
EdgeServer_3,546,3,66.9914
EdgeServer_4,546,4,66.9914
EdgeServer_5,546,5,74.50833333333334
EdgeServer_6,546,6,108.73333333333333
EdgeServer_1,547,1,178.37149999999997
EdgeServer_2,547,2,165.99599999999998
EdgeServer_3,547,3,66.9914
EdgeServer_4,547,4,66.9914
EdgeServer_5,547,5,74.50833333333334
EdgeServer_6,547,6,120.14166666666668
EdgeServer_1,548,1,203.1225
EdgeServer_2,548,2,165.99599999999998
EdgeServer_3,548,3,66.9914
EdgeServer_4,548,4,66.9914
EdgeServer_5,548,5,74.50833333333334
EdgeServer_6,548,6,97.325
EdgeServer_1,549,1,203.1225
EdgeServer_2,549,2,165.99599999999998
EdgeServer_3,549,3,66.9914
EdgeServer_4,549,4,66.9914
EdgeServer_5,549,5,74.50833333333334
EdgeServer_6,549,6,97.325
EdgeServer_1,550,1,178.37149999999997
EdgeServer_2,550,2,165.99599999999998
EdgeServer_3,550,3,66.9914
EdgeServer_4,550,4,66.9914
EdgeServer_5,550,5,74.50833333333334
EdgeServer_6,550,6,120.14166666666668
EdgeServer_1,551,1,240.249
EdgeServer_2,551,2,165.99599999999998
EdgeServer_3,551,3,66.9914
EdgeServer_4,551,4,66.9914
EdgeServer_5,551,5,74.50833333333334
EdgeServer_6,551,6,63.1
EdgeServer_1,552,1,203.1225
EdgeServer_2,552,2,165.99599999999998
EdgeServer_3,552,3,66.9914
EdgeServer_4,552,4,66.9914
EdgeServer_5,552,5,74.50833333333334
EdgeServer_6,552,6,97.325
EdgeServer_1,553,1,215.498
EdgeServer_2,553,2,165.99599999999998
EdgeServer_3,553,3,66.9914
EdgeServer_4,553,4,66.9914
EdgeServer_5,553,5,74.50833333333334
EdgeServer_6,553,6,85.91666666666667
EdgeServer_1,554,1,215.498
EdgeServer_2,554,2,165.99599999999998
EdgeServer_3,554,3,66.9914
EdgeServer_4,554,4,66.9914
EdgeServer_5,554,5,74.50833333333334
EdgeServer_6,554,6,85.91666666666667
EdgeServer_1,555,1,190.74699999999999
EdgeServer_2,555,2,165.99599999999998
EdgeServer_3,555,3,66.9914
EdgeServer_4,555,4,66.9914
EdgeServer_5,555,5,74.50833333333334
EdgeServer_6,555,6,108.73333333333333
EdgeServer_1,556,1,203.1225
EdgeServer_2,556,2,165.99599999999998
EdgeServer_3,556,3,66.9914
EdgeServer_4,556,4,66.9914
EdgeServer_5,556,5,74.50833333333334
EdgeServer_6,556,6,97.325
EdgeServer_1,557,1,203.1225
EdgeServer_2,557,2,165.99599999999998
EdgeServer_3,557,3,66.9914
EdgeServer_4,557,4,66.9914
EdgeServer_5,557,5,74.50833333333334
EdgeServer_6,557,6,97.325
EdgeServer_1,558,1,203.1225
EdgeServer_2,558,2,165.99599999999998
EdgeServer_3,558,3,66.9914
EdgeServer_4,558,4,66.9914
EdgeServer_5,558,5,74.50833333333334
EdgeServer_6,558,6,97.325
EdgeServer_1,559,1,203.1225
EdgeServer_2,559,2,165.99599999999998
EdgeServer_3,559,3,66.9914
EdgeServer_4,559,4,66.9914
EdgeServer_5,559,5,74.50833333333334
EdgeServer_6,559,6,97.325
EdgeServer_1,560,1,215.498
EdgeServer_2,560,2,165.99599999999998
EdgeServer_3,560,3,66.9914
EdgeServer_4,560,4,66.9914
EdgeServer_5,560,5,74.50833333333334
EdgeServer_6,560,6,85.91666666666667
EdgeServer_1,561,1,227.87349999999998
EdgeServer_2,561,2,165.99599999999998
EdgeServer_3,561,3,66.9914
EdgeServer_4,561,4,66.9914
EdgeServer_5,561,5,74.50833333333334
EdgeServer_6,561,6,74.50833333333334
EdgeServer_1,562,1,227.87349999999998
EdgeServer_2,562,2,165.99599999999998
EdgeServer_3,562,3,66.9914
EdgeServer_4,562,4,66.9914
EdgeServer_5,562,5,74.50833333333334
EdgeServer_6,562,6,74.50833333333334
EdgeServer_1,563,1,227.87349999999998
EdgeServer_2,563,2,165.99599999999998
EdgeServer_3,563,3,66.9914
EdgeServer_4,563,4,66.9914
EdgeServer_5,563,5,74.50833333333334
EdgeServer_6,563,6,74.50833333333334
EdgeServer_1,564,1,227.87349999999998
EdgeServer_2,564,2,165.99599999999998
EdgeServer_3,564,3,66.9914
EdgeServer_4,564,4,66.9914
EdgeServer_5,564,5,74.50833333333334
EdgeServer_6,564,6,74.50833333333334
EdgeServer_1,565,1,215.498
EdgeServer_2,565,2,165.99599999999998
EdgeServer_3,565,3,66.9914
EdgeServer_4,565,4,66.9914
EdgeServer_5,565,5,74.50833333333334
EdgeServer_6,565,6,85.91666666666667
EdgeServer_1,566,1,215.498
EdgeServer_2,566,2,165.99599999999998
EdgeServer_3,566,3,66.9914
EdgeServer_4,566,4,66.9914
EdgeServer_5,566,5,74.50833333333334
EdgeServer_6,566,6,85.91666666666667
EdgeServer_1,567,1,227.87349999999998
EdgeServer_2,567,2,165.99599999999998
EdgeServer_3,567,3,66.9914
EdgeServer_4,567,4,66.9914
EdgeServer_5,567,5,74.50833333333334
EdgeServer_6,567,6,74.50833333333334
EdgeServer_1,568,1,227.87349999999998
EdgeServer_2,568,2,165.99599999999998
EdgeServer_3,568,3,66.9914
EdgeServer_4,568,4,66.9914
EdgeServer_5,568,5,74.50833333333334
EdgeServer_6,568,6,74.50833333333334
EdgeServer_1,569,1,227.87349999999998
EdgeServer_2,569,2,165.99599999999998
EdgeServer_3,569,3,66.9914
EdgeServer_4,569,4,66.9914
EdgeServer_5,569,5,74.50833333333334
EdgeServer_6,569,6,74.50833333333334
EdgeServer_1,570,1,227.87349999999998
EdgeServer_2,570,2,165.99599999999998
EdgeServer_3,570,3,66.9914
EdgeServer_4,570,4,66.9914
EdgeServer_5,570,5,74.50833333333334
EdgeServer_6,570,6,74.50833333333334
EdgeServer_1,571,1,190.74699999999999
EdgeServer_2,571,2,165.99599999999998
EdgeServer_3,571,3,66.9914
EdgeServer_4,571,4,66.9914
EdgeServer_5,571,5,74.50833333333334
EdgeServer_6,571,6,108.73333333333333
EdgeServer_1,572,1,190.74699999999999
EdgeServer_2,572,2,165.99599999999998
EdgeServer_3,572,3,66.9914
EdgeServer_4,572,4,66.9914
EdgeServer_5,572,5,74.50833333333334
EdgeServer_6,572,6,108.73333333333333
EdgeServer_1,573,1,215.498
EdgeServer_2,573,2,165.99599999999998
EdgeServer_3,573,3,66.9914
EdgeServer_4,573,4,66.9914
EdgeServer_5,573,5,74.50833333333334
EdgeServer_6,573,6,85.91666666666667
EdgeServer_1,574,1,215.498
EdgeServer_2,574,2,165.99599999999998
EdgeServer_3,574,3,66.9914
EdgeServer_4,574,4,66.9914
EdgeServer_5,574,5,74.50833333333334
EdgeServer_6,574,6,85.91666666666667
EdgeServer_1,575,1,227.87349999999998
EdgeServer_2,575,2,165.99599999999998
EdgeServer_3,575,3,66.9914
EdgeServer_4,575,4,66.9914
EdgeServer_5,575,5,74.50833333333334
EdgeServer_6,575,6,74.50833333333334
EdgeServer_1,576,1,203.1225
EdgeServer_2,576,2,165.99599999999998
EdgeServer_3,576,3,66.9914
EdgeServer_4,576,4,66.9914
EdgeServer_5,576,5,74.50833333333334
EdgeServer_6,576,6,97.325
EdgeServer_1,577,1,203.1225
EdgeServer_2,577,2,165.99599999999998
EdgeServer_3,577,3,66.9914
EdgeServer_4,577,4,66.9914
EdgeServer_5,577,5,74.50833333333334
EdgeServer_6,577,6,97.325
EdgeServer_1,578,1,190.74699999999999
EdgeServer_2,578,2,165.99599999999998
EdgeServer_3,578,3,66.9914
EdgeServer_4,578,4,66.9914
EdgeServer_5,578,5,74.50833333333334
EdgeServer_6,578,6,108.73333333333333
EdgeServer_1,579,1,178.37149999999997
EdgeServer_2,579,2,165.99599999999998
EdgeServer_3,579,3,66.9914
EdgeServer_4,579,4,66.9914
EdgeServer_5,579,5,74.50833333333334
EdgeServer_6,579,6,120.14166666666668
EdgeServer_1,580,1,178.37149999999997
EdgeServer_2,580,2,165.99599999999998
EdgeServer_3,580,3,66.9914
EdgeServer_4,580,4,66.9914
EdgeServer_5,580,5,74.50833333333334
EdgeServer_6,580,6,120.14166666666668
EdgeServer_1,581,1,178.37149999999997
EdgeServer_2,581,2,165.99599999999998
EdgeServer_3,581,3,66.9914
EdgeServer_4,581,4,66.9914
EdgeServer_5,581,5,74.50833333333334
EdgeServer_6,581,6,120.14166666666668
EdgeServer_1,582,1,178.37149999999997
EdgeServer_2,582,2,165.99599999999998
EdgeServer_3,582,3,66.9914
EdgeServer_4,582,4,66.9914
EdgeServer_5,582,5,74.50833333333334
EdgeServer_6,582,6,120.14166666666668
EdgeServer_1,583,1,178.37149999999997
EdgeServer_2,583,2,165.99599999999998
EdgeServer_3,583,3,66.9914
EdgeServer_4,583,4,66.9914
EdgeServer_5,583,5,74.50833333333334
EdgeServer_6,583,6,120.14166666666668
EdgeServer_1,584,1,178.37149999999997
EdgeServer_2,584,2,165.99599999999998
EdgeServer_3,584,3,66.9914
EdgeServer_4,584,4,66.9914
EdgeServer_5,584,5,74.50833333333334
EdgeServer_6,584,6,120.14166666666668
EdgeServer_1,585,1,178.37149999999997
EdgeServer_2,585,2,165.99599999999998
EdgeServer_3,585,3,66.9914
EdgeServer_4,585,4,66.9914
EdgeServer_5,585,5,74.50833333333334
EdgeServer_6,585,6,120.14166666666668
EdgeServer_1,586,1,178.37149999999997
EdgeServer_2,586,2,165.99599999999998
EdgeServer_3,586,3,66.9914
EdgeServer_4,586,4,66.9914
EdgeServer_5,586,5,74.50833333333334
EdgeServer_6,586,6,120.14166666666668
EdgeServer_1,587,1,178.37149999999997
EdgeServer_2,587,2,165.99599999999998
EdgeServer_3,587,3,66.9914
EdgeServer_4,587,4,66.9914
EdgeServer_5,587,5,74.50833333333334
EdgeServer_6,587,6,120.14166666666668
EdgeServer_1,588,1,190.74699999999999
EdgeServer_2,588,2,165.99599999999998
EdgeServer_3,588,3,66.9914
EdgeServer_4,588,4,66.9914
EdgeServer_5,588,5,74.50833333333334
EdgeServer_6,588,6,108.73333333333333
EdgeServer_1,589,1,190.74699999999999
EdgeServer_2,589,2,165.99599999999998
EdgeServer_3,589,3,66.9914
EdgeServer_4,589,4,66.9914
EdgeServer_5,589,5,74.50833333333334
EdgeServer_6,589,6,108.73333333333333
EdgeServer_1,590,1,190.74699999999999
EdgeServer_2,590,2,165.99599999999998
EdgeServer_3,590,3,66.9914
EdgeServer_4,590,4,66.9914
EdgeServer_5,590,5,74.50833333333334
EdgeServer_6,590,6,108.73333333333333
EdgeServer_1,591,1,178.37149999999997
EdgeServer_2,591,2,165.99599999999998
EdgeServer_3,591,3,66.9914
EdgeServer_4,591,4,66.9914
EdgeServer_5,591,5,74.50833333333334
EdgeServer_6,591,6,120.14166666666668
EdgeServer_1,592,1,178.37149999999997
EdgeServer_2,592,2,165.99599999999998
EdgeServer_3,592,3,66.9914
EdgeServer_4,592,4,66.9914
EdgeServer_5,592,5,74.50833333333334
EdgeServer_6,592,6,120.14166666666668
EdgeServer_1,593,1,190.74699999999999
EdgeServer_2,593,2,165.99599999999998
EdgeServer_3,593,3,66.9914
EdgeServer_4,593,4,66.9914
EdgeServer_5,593,5,74.50833333333334
EdgeServer_6,593,6,108.73333333333333
EdgeServer_1,594,1,178.37149999999997
EdgeServer_2,594,2,165.99599999999998
EdgeServer_3,594,3,66.9914
EdgeServer_4,594,4,66.9914
EdgeServer_5,594,5,74.50833333333334
EdgeServer_6,594,6,120.14166666666668
EdgeServer_1,595,1,178.37149999999997
EdgeServer_2,595,2,165.99599999999998
EdgeServer_3,595,3,66.9914
EdgeServer_4,595,4,66.9914
EdgeServer_5,595,5,74.50833333333334
EdgeServer_6,595,6,120.14166666666668
EdgeServer_1,596,1,178.37149999999997
EdgeServer_2,596,2,165.99599999999998
EdgeServer_3,596,3,66.9914
EdgeServer_4,596,4,66.9914
EdgeServer_5,596,5,74.50833333333334
EdgeServer_6,596,6,120.14166666666668
EdgeServer_1,597,1,178.37149999999997
EdgeServer_2,597,2,165.99599999999998
EdgeServer_3,597,3,66.9914
EdgeServer_4,597,4,66.9914
EdgeServer_5,597,5,74.50833333333334
EdgeServer_6,597,6,120.14166666666668
EdgeServer_1,598,1,178.37149999999997
EdgeServer_2,598,2,165.99599999999998
EdgeServer_3,598,3,66.9914
EdgeServer_4,598,4,66.9914
EdgeServer_5,598,5,74.50833333333334
EdgeServer_6,598,6,120.14166666666668
EdgeServer_1,599,1,178.37149999999997
EdgeServer_2,599,2,165.99599999999998
EdgeServer_3,599,3,66.9914
EdgeServer_4,599,4,66.9914
EdgeServer_5,599,5,74.50833333333334
EdgeServer_6,599,6,120.14166666666668
EdgeServer_1,600,1,190.74699999999999
EdgeServer_2,600,2,165.99599999999998
EdgeServer_3,600,3,66.9914
EdgeServer_4,600,4,66.9914
EdgeServer_5,600,5,74.50833333333334
EdgeServer_6,600,6,108.73333333333333
EdgeServer_1,601,1,178.37149999999997
EdgeServer_2,601,2,165.99599999999998
EdgeServer_3,601,3,66.9914
EdgeServer_4,601,4,66.9914
EdgeServer_5,601,5,74.50833333333334
EdgeServer_6,601,6,120.14166666666668
EdgeServer_1,602,1,178.37149999999997
EdgeServer_2,602,2,165.99599999999998
EdgeServer_3,602,3,66.9914
EdgeServer_4,602,4,66.9914
EdgeServer_5,602,5,74.50833333333334
EdgeServer_6,602,6,120.14166666666668
EdgeServer_1,603,1,190.74699999999999
EdgeServer_2,603,2,165.99599999999998
EdgeServer_3,603,3,66.9914
EdgeServer_4,603,4,66.9914
EdgeServer_5,603,5,74.50833333333334
EdgeServer_6,603,6,108.73333333333333
EdgeServer_1,604,1,178.37149999999997
EdgeServer_2,604,2,165.99599999999998
EdgeServer_3,604,3,66.9914
EdgeServer_4,604,4,66.9914
EdgeServer_5,604,5,74.50833333333334
EdgeServer_6,604,6,120.14166666666668
EdgeServer_1,605,1,190.74699999999999
EdgeServer_2,605,2,165.99599999999998
EdgeServer_3,605,3,66.9914
EdgeServer_4,605,4,66.9914
EdgeServer_5,605,5,74.50833333333334
EdgeServer_6,605,6,108.73333333333333
EdgeServer_1,606,1,203.1225
EdgeServer_2,606,2,165.99599999999998
EdgeServer_3,606,3,66.9914
EdgeServer_4,606,4,66.9914
EdgeServer_5,606,5,74.50833333333334
EdgeServer_6,606,6,97.325
EdgeServer_1,607,1,203.1225
EdgeServer_2,607,2,165.99599999999998
EdgeServer_3,607,3,66.9914
EdgeServer_4,607,4,66.9914
EdgeServer_5,607,5,74.50833333333334
EdgeServer_6,607,6,97.325
EdgeServer_1,608,1,203.1225
EdgeServer_2,608,2,165.99599999999998
EdgeServer_3,608,3,66.9914
EdgeServer_4,608,4,66.9914
EdgeServer_5,608,5,74.50833333333334
EdgeServer_6,608,6,97.325
EdgeServer_1,609,1,203.1225
EdgeServer_2,609,2,165.99599999999998
EdgeServer_3,609,3,66.9914
EdgeServer_4,609,4,66.9914
EdgeServer_5,609,5,74.50833333333334
EdgeServer_6,609,6,97.325
EdgeServer_1,610,1,203.1225
EdgeServer_2,610,2,165.99599999999998
EdgeServer_3,610,3,66.9914
EdgeServer_4,610,4,66.9914
EdgeServer_5,610,5,74.50833333333334
EdgeServer_6,610,6,97.325
EdgeServer_1,611,1,203.1225
EdgeServer_2,611,2,165.99599999999998
EdgeServer_3,611,3,66.9914
EdgeServer_4,611,4,66.9914
EdgeServer_5,611,5,74.50833333333334
EdgeServer_6,611,6,97.325
EdgeServer_1,612,1,203.1225
EdgeServer_2,612,2,165.99599999999998
EdgeServer_3,612,3,66.9914
EdgeServer_4,612,4,66.9914
EdgeServer_5,612,5,74.50833333333334
EdgeServer_6,612,6,97.325
EdgeServer_1,613,1,203.1225
EdgeServer_2,613,2,165.99599999999998
EdgeServer_3,613,3,66.9914
EdgeServer_4,613,4,66.9914
EdgeServer_5,613,5,74.50833333333334
EdgeServer_6,613,6,97.325
EdgeServer_1,614,1,203.1225
EdgeServer_2,614,2,165.99599999999998
EdgeServer_3,614,3,66.9914
EdgeServer_4,614,4,66.9914
EdgeServer_5,614,5,74.50833333333334
EdgeServer_6,614,6,97.325
EdgeServer_1,615,1,203.1225
EdgeServer_2,615,2,165.99599999999998
EdgeServer_3,615,3,66.9914
EdgeServer_4,615,4,66.9914
EdgeServer_5,615,5,74.50833333333334
EdgeServer_6,615,6,97.325
EdgeServer_1,616,1,190.74699999999999
EdgeServer_2,616,2,165.99599999999998
EdgeServer_3,616,3,66.9914
EdgeServer_4,616,4,66.9914
EdgeServer_5,616,5,74.50833333333334
EdgeServer_6,616,6,108.73333333333333
EdgeServer_1,617,1,190.74699999999999
EdgeServer_2,617,2,165.99599999999998
EdgeServer_3,617,3,66.9914
EdgeServer_4,617,4,66.9914
EdgeServer_5,617,5,74.50833333333334
EdgeServer_6,617,6,108.73333333333333
EdgeServer_1,618,1,190.74699999999999
EdgeServer_2,618,2,165.99599999999998
EdgeServer_3,618,3,66.9914
EdgeServer_4,618,4,66.9914
EdgeServer_5,618,5,74.50833333333334
EdgeServer_6,618,6,108.73333333333333
EdgeServer_1,619,1,190.74699999999999
EdgeServer_2,619,2,165.99599999999998
EdgeServer_3,619,3,66.9914
EdgeServer_4,619,4,66.9914
EdgeServer_5,619,5,74.50833333333334
EdgeServer_6,619,6,108.73333333333333
EdgeServer_1,620,1,190.74699999999999
EdgeServer_2,620,2,165.99599999999998
EdgeServer_3,620,3,66.9914
EdgeServer_4,620,4,66.9914
EdgeServer_5,620,5,74.50833333333334
EdgeServer_6,620,6,108.73333333333333
EdgeServer_1,621,1,190.74699999999999
EdgeServer_2,621,2,165.99599999999998
EdgeServer_3,621,3,66.9914
EdgeServer_4,621,4,66.9914
EdgeServer_5,621,5,74.50833333333334
EdgeServer_6,621,6,108.73333333333333
EdgeServer_1,622,1,190.74699999999999
EdgeServer_2,622,2,165.99599999999998
